ID Score  
Q9H4M7 0.20935797986466415
P05067 0.17197557352698467
Q92731 0.15811189965340816
P01106 0.15010727842878363
Q15717 0.14878692853606207
P04629 0.1474665786433405
Q14258 0.14416570391153657
P62805 0.12163723386697475
O94761 0.10331737910546296
P49116 0.10240963855421688
Q13489 0.10240963855421688
Q15029 0.10224459481762668
P01116 0.09811850140287177
Q13618 0.09440501732959235
O14980 0.09357979864664137
Q9H6Z9 0.0918468394124443
P14866 0.09126918633437862
P04637 0.08961874896847666
P00533 0.08928866149529625
P78317 0.08904109589041097
P0CG48 0.08425482752929526
P38398 0.08359465258293448
Q9UBU9 0.07922099356329428
Q13263 0.07732299059250702
P35232 0.07121637233866976
P55072 0.06956593497276779
P49736 0.0690708037629972
Q9HCE1 0.06849315068493152
Q4G0J3 0.06750288826539033
P07900 0.06742036639709524
Q8NFZ5 0.06667766958243936
P08621 0.06593497276778347
O95994 0.06502723221653739
P03372 0.0642845354018815
O75147 0.06362436045552072
Q6UX01 0.06354183858722562
O94992 0.06337679485063542
P27695 0.06296418550915993
Q92905 0.060571051328602084
P11142 0.0600759201188315
Q14999 0.059910876382241296
P68431 0.059663310777356
O95793 0.059580788909060906
Q9NQC7 0.058673048357814825
O00308 0.05817791714804424
P13569 0.05784782967486384
P02751 0.05751774220168345
Q86VP6 0.05694008912361776
Q9BXW9 0.05619739230896188
Q99496 0.05619739230896188
Q9NRC8 0.055867304835781485
Q7L2J0 0.05561973923089619
Q676U5 0.055537217362601095
P24941 0.055454695494306
P35222 0.0553721736260109
Q09472 0.0552896517577158
Q13616 0.0552071298894207
Q15910 0.05471199867965011
Q01844 0.05421686746987952
Q9NWS0 0.05248390823568246
Q14839 0.051493645816141284
Q12873 0.051493645816141284
P06748 0.0505859052648952
P02545 0.050255817791714806
P46937 0.04967816471364912
Q92769 0.04967816471364912
P12956 0.049017989767288335
Q99459 0.04893546789899324
Q9Y312 0.04786268361115696
P60484 0.047119986796501076
P36873 0.04703746492820598
Q9HBD1 0.04703746492820598
Q00839 0.04645981185014029
P61081 0.046212246245254995
P12830 0.0461297243769599
Q6P2Q9 0.0461297243769599
P09651 0.045882158772074605
Q5TC82 0.045882158772074605
Q13573 0.04563459316718931
Q9H0W5 0.04538702756230401
Q13547 0.04464433074764813
P48431 0.04447928701105793
P62993 0.044066677669582444
P50750 0.04373659019640205
P68032 0.04365406832810695
P11021 0.04266380590856577
P63279 0.04266380590856577
P27694 0.04233371843538538
P49841 0.04225119656709028
P27824 0.04208615283050009
Q9BXM7 0.04200363096220499
Q13620 0.04192110909390989
O75530 0.041591021620729494
Q15022 0.041591021620729494
Q9NRD1 0.0415084997524344
Q5XPI4 0.0414259778841393
Q7Z6Z7 0.0413434560158442
P15927 0.040683281069483414
P10809 0.040683281069483414
P68400 0.040600759201188316
Q9NPI1 0.04043571546459812
Q00987 0.040270671728007926
Q9NZC7 0.039693018649942235
P35637 0.039693018649942235
P27348 0.03952797491335204
O60260 0.03944545304505694
P04792 0.038785278098696155
P01112 0.03829014688892557
P13612 0.03796005941574518
P01111 0.03779501567915498
P62258 0.037464928205974586
Q8TBB1 0.03738240633767949
O95863 0.03729988446938439
Q08379 0.03721736260108929
P68104 0.036887275127908896
Q13501 0.0368047532596138
Q9UHD9 0.036557187654728505
Q13283 0.03639214391813831
P62753 0.03630962204984321
P41240 0.03614457831325302
P50222 0.035649447103482425
P63104 0.03556692523518733
P19338 0.03556692523518733
Q5S007 0.035319359630302034
O95817 0.03515431589371184
Q15365 0.03515431589371184
Q16659 0.03515431589371184
Q12933 0.03498927215712164
Q9Y3I1 0.03498927215712164
Q9BRS2 0.03498927215712164
P35226 0.034741706552236344
P19320 0.034741706552236344
Q13617 0.03424657534246576
P08238 0.03399900973758046
Q93034 0.03391648786928536
P62136 0.03383396600099026
P35244 0.03366892226440007
P26368 0.033421356659514775
Q12986 0.03292622544974418
Q14103 0.032843703581449085
O60341 0.03276118171315399
P34932 0.03259613797656379
Q12888 0.0324310942399736
P54578 0.0324310942399736
P54252 0.0323485723716785
P22087 0.032183528635088304
Q9NS91 0.032183528635088304
P27635 0.0320184848984981
Q13619 0.03177091929361281
P31749 0.03168839742531771
P16104 0.03168839742531771
P78362 0.031605875557022614
P34897 0.031605875557022614
P60709 0.03144083182043242
P62877 0.031275788083842224
P09622 0.031275788083842224
P30153 0.031193266215547123
P42166 0.030945700610661826
Q13148 0.03078065687407163
Q71U36 0.030698135005776533
Q9UKB1 0.030698135005776533
Q9Y297 0.030450569400891237
P31946 0.030450569400891237
Q12906 0.03036804753259614
Q9Y6K9 0.030285525664301042
O43493 0.030120481927710847
